month_year,bank_name,role_type,total_volume_mn,approved_volume_mn,approved_pct,technical_decline_pct,business_decline_pct,total_decline_pct
2024-06,South Indian Bank,Beneficiary,34.18,33.8,98.89,0.03,1.08,1.11
2024-06,Jammu and Kashmir Bank,Beneficiary,33.89,33.57,99.05,0.58,0.37,0.95
2024-06,AU small Finance Bank,Beneficiary,26.37,26.11,99,0.01,0.99,1
2024-06,Tamilnad Mercantile Bank,Beneficiary,25.76,25.44,98.76,1.15,0.09,1.24
2024-06,Tri O Tech Solutions Private Ltd.,Beneficiary,25.21,24.33,96.49,0.09,3.43,3.52
2024-06,Ujjivan Small Finance Bank,Beneficiary,22.07,21.87,99.11,0.15,0.74,0.89
2024-06,City Union Bank,Beneficiary,21.49,21.02,97.81,0.15,2.04,2.19
2024-06,Punjab and Sind Bank,Beneficiary,16.82,16.62,98.79,0.22,0.99,1.21
2024-06,Kerala Gramin Bank,Beneficiary,15.64,15.44,98.75,0.36,0.89,1.25
2024-06,Cosmos Bank,Beneficiary,15.14,14.45,95.46,4.47,0.07,4.54
2024-06,Equitas Small Finance Bank Ltd,Beneficiary,13.81,13.5,97.75,0.91,1.34,2.25
2024-06,Andhra Pradesh Grameena Vikas Bank,Beneficiary,13.6,13.31,97.85,1.63,0.52,2.15
2024-06,Jio Payments Bank,Beneficiary,13.28,13.08,98.52,1.09,0.39,1.48
2024-06,Pragathi Krishna Gramin Bank,Beneficiary,12.98,12.74,98.17,0.83,0.99,1.82
2024-06,CITI bank,Beneficiary,11.72,11.71,99.93,0.07,0,0.07
2024-06,Baroda Uttar Pradesh Gramin Bank,Beneficiary,11.7,10.26,87.69,11.68,0.64,12.32
2024-06,Maharashtra Gramin Bank,Beneficiary,11.6,11.47,98.84,0.98,0.18,1.16
2024-06,Rajasthan Marudhara Gramin Bank,Beneficiary,11.14,11.01,98.79,0.76,0.46,1.22
2024-06,ESAF Small Finance Bank Ltd.,Beneficiary,10.88,10.72,98.5,0.08,1.42,1.5
2024-06,DBS Bank India Ltd.,Beneficiary,10.36,10.2,98.41,0.15,1.44,1.59
2024-06,Fincare Small Finance Bank Ltd,Beneficiary,9.22,8.8,95.48,0.35,4.17,4.52
2024-06,Andhra Pragathi Grameena Bank,Beneficiary,9.05,8.6,95.03,3.81,1.16,4.97
2025-06,Yes Bank Ltd.,Beneficiary,7527.12,75.26,0.9999,0,0.0001,0.0001
2025-06,Axis Bank Ltd.,Beneficiary,1842.48,18.33,0.9947,0.0043,0.001,0.0053
2025-06,State Bank of India,Beneficiary,1829.69,18.24,0.9971,0.002,0.0009,0.0029
2025-06,HDFC Bank Ltd.,Beneficiary,925.31,9.19,0.9936,0.0012,0.0052,0.0064
2025-06,ICICI Bank Ltd.,Beneficiary,587.6,5.85,0.9962,0.0003,0.0035,0.0038
2025-06,Bank of Baroda,Beneficiary,476.64,4.74,0.9952,0.0003,0.0045,0.0048
2025-06,Union Bank of India,Beneficiary,440.68,4.4,0.9985,0.0005,0.001,0.0015
2025-06,Airtel Payments Bank Limited,Beneficiary,437.39,4.33,0.9889,0.0021,0.009,0.0111
2025-06,Punjab National Bank,Beneficiary,419.47,4.18,0.9968,0.0003,0.0029,0.0032
2025-06,Canara Bank,Beneficiary,413.06,4.11,0.996,0.0028,0.0013,0.0041
2025-06,Federal Bank Ltd.,Beneficiary,369.76,3.69,0.9976,0.0003,0.0021,0.0024
2025-06,Kotak Mahindra Bank,Beneficiary,338.36,3.35,0.9886,0.0004,0.0111,0.0115
2025-06,Indian Bank,Beneficiary,269.49,2.69,0.9966,0.0014,0.002,0.0034
2025-06,India Post Payments Bank Limited,Beneficiary,259.53,2.56,0.9865,0.0027,0.0108,0.0135
2025-06,Bank Of India,Beneficiary,245.22,2.4,0.9779,0.0127,0.0095,0.0222
2025-06,Indusind Bank Ltd.,Beneficiary,164.6,1.63,0.9894,0.0071,0.0035,0.0106
2025-06,Indian Overseas Bank,Beneficiary,145.41,1.44,0.9921,0.0025,0.0054,0.0079
2025-06,Central Bank of India,Beneficiary,122.5,1.21,0.9911,0.0019,0.0069,0.0088
2025-06,UCO Bank,Beneficiary,108.71,1.08,0.9899,0.0063,0.0038,0.0101
2025-06,Fino Payments Bank Ltd.,Beneficiary,95,0.93,0.9797,0.006,0.0143,0.0203
2025-06,IDBI Bank Ltd.,Beneficiary,92.12,0.92,0.9952,0.0022,0.0026,0.0048
2025-06,Unity Small Finance Bank Limited,Beneficiary,90.73,0.91,0.9999,0,0,0
2025-06,Bank of Maharashtra,Beneficiary,79.48,0.79,0.9972,0.0005,0.0024,0.0029
2025-06,RBL Bank Ltd.,Beneficiary,76.22,0.76,0.9983,0.0011,0.0006,0.0017
2025-06,Karnataka Bank,Beneficiary,70.21,0.7,0.9931,0.0034,0.0035,0.0069
2025-06,The Jammu & Kashmir Bank Limited,Beneficiary,57.68,0.57,0.9916,0.0019,0.0065,0.0084
2025-06,Tri O Tech Solutions Private Limited,Beneficiary,52.11,0.51,0.9851,0.0058,0.0091,0.0149
2025-06,One Mobikwik Systems Limited,Beneficiary,50.43,0.5,0.9982,0.0018,0,0.0018
2025-06,NSDL Payments Bank Limited,Beneficiary,49.27,0.49,0.9904,0.0013,0.0083,0.0096
2025-06,Bandhan Bank limited,Beneficiary,48.61,0.48,0.9909,0.0053,0.0038,0.0091
2025-06,IDFC Bank Ltd.,Beneficiary,46.99,0.47,0.9897,0.0016,0.0087,0.0103
2025-06,Karur Vysya Bank,Beneficiary,43.07,0.43,0.9969,0.0009,0.0022,0.0031
2025-06,The South Indian Bank Limited,Beneficiary,42.13,0.42,0.9979,0.0009,0.0012,0.0021
2025-06,Tamilnad Mercantile Bank Limited,Beneficiary,35.79,0.36,0.9945,0.0014,0.0041,0.0055
2025-06,JIO Payments Bank Ltd,Beneficiary,35.29,0.35,0.987,0.0048,0.0082,0.013
2025-06,AU Small Finance Bank,Beneficiary,32.26,0.32,0.9941,0.0002,0.0057,0.0059
2025-06,City Union Bank,Beneficiary,29.81,0.3,0.9935,0.0027,0.0037,0.0064
2025-06,Kerala Gramin Bank,Beneficiary,25.46,0.25,0.9892,0.0078,0.003,0.0108
2025-06,Ujjivan Small Finance Bank Limited,Beneficiary,25.02,0.25,0.9954,0.0024,0.0022,0.0046
2025-06,Punjab and Sind Bank,Beneficiary,24.81,0.24,0.9711,0.0098,0.0191,0.0289
2025-06,Suryoday Small Finance Bank Limited,Beneficiary,23.83,0.24,0.9881,0.0016,0.0103,0.0119
2025-06,Baroda U.P. Bank,Beneficiary,21.16,0.21,0.99,0.0077,0.0023,0.01
2025-06,Citi Bank,Beneficiary,20.77,0.21,0.9963,0.0002,0.0035,0.0037
2025-06,Telangana Grameena Bank,Beneficiary,17.75,0.18,0.9904,0.0046,0.005,0.0096
2025-06,Karnataka Gramin Bank,Beneficiary,15.53,0.15,0.978,0.0166,0.0054,0.022
2025-06,Maharashtra Gramin Bank,Beneficiary,14.58,0.14,0.9704,0.0284,0.0012,0.0296
2025-06,ESAF Small Finance Bank Ltd,Beneficiary,14.24,0.14,0.9963,0.001,0.0027,0.0037
2025-06,Andhra Pragathi Grameena Bank,Beneficiary,13.91,0.13,0.9243,0.0646,0.0111,0.0757
2025-06,Equitas Small Finance Bank,Beneficiary,13.46,0.13,0.98,0.0012,0.0187,0.0199
2025-06,Rajasthan Marudhara Gramin Bank,Beneficiary,13.03,0.13,0.9816,0.0031,0.0153,0.0184
2026-06,Yes Bank Ltd.,Beneficiary,9375.26,9374.32,99.99,0,0,0
2026-06,Axis Bank Ltd.,Beneficiary,2384.43,2381.57,99.88,0,0.12,0.12
2026-06,State Bank of India,Beneficiary,2245.46,2236.25,99.59,0.22,0.19,0.41
2026-06,HDFC Bank Ltd.,Beneficiary,1081.79,1079.19,99.76,0.01,0.23,0.24
2026-06,Bank of Baroda,Beneficiary,615.44,609.29,99,0.52,0.48,1
2026-06,Punjab National Bank,Beneficiary,561.06,551.91,98.37,1.25,0.38,1.63
2026-06,Union Bank of India,Beneficiary,543.66,542.19,99.73,0.13,0.14,0.27
2026-06,Canara Bank,Beneficiary,516.05,514.66,99.73,0.06,0.2,0.26
2026-06,Airtel Payments Bank Limited,Beneficiary,502.3,474.82,94.53,0.07,5.4,5.47
2026-06,Kotak Mahindra Bank,Beneficiary,459.42,456.16,99.29,0.01,0.7,0.71
2026-06,ICICI Bank Ltd.,Beneficiary,441.77,439.87,99.57,0.03,0.4,0.43
2026-06,India Post Payments Bank Limited,Beneficiary,377.75,374.35,99.1,0.11,0.78,0.89
2026-06,Federal Bank Ltd.,Beneficiary,362.31,361.62,99.81,0.01,0.18,0.19
2026-06,Indian Bank,Beneficiary,310.22,308.3,99.38,0.22,0.4,0.62
2026-06,Bank Of India,Beneficiary,300.17,296.48,98.77,0.27,0.96,1.23
2026-06,Unity Small Finance Bank Limited,Beneficiary,232.38,232.31,99.97,0.02,0.01,0.03
2026-06,Indusind Bank Ltd.,Beneficiary,192.31,191.21,99.43,0.03,0.54,0.57
2026-06,Central Bank of India,Beneficiary,180.79,178.2,98.57,0.77,0.65,1.42
2026-06,Indian Overseas Bank,Beneficiary,178.92,176.72,98.77,0.81,0.42,1.23
2026-06,UCO Bank,Beneficiary,138.33,137.79,99.61,0.08,0.31,0.39
2026-06,NSDL Payments Bank Limited,Beneficiary,121.91,118.22,96.97,0.5,2.53,3.03
2026-06,Bank of Maharashtra,Beneficiary,89.35,88.05,98.54,0.31,1.15,1.46
2026-06,IDBI Bank Ltd.,Beneficiary,85.81,85.19,99.28,0.18,0.54,0.72
2026-06,Tri O Tech Solutions Private Limited,Beneficiary,85.17,84.57,99.3,0.01,0.69,0.7
2026-06,Fino Payments Bank Ltd.,Beneficiary,81.62,77.46,94.9,0.56,4.54,5.1
2026-06,JIO PAYMENTS BANK LTD,Beneficiary,79.95,78.12,97.71,0.14,2.15,2.29
2026-06,The Jammu & Kashmir Bank Limited,Beneficiary,67.57,66.98,99.13,0.04,0.83,0.87
2026-06,Karnataka Bank,Beneficiary,64.88,64.63,99.62,0.1,0.28,0.38
2026-06,One Mobikwik Systems Limited,Beneficiary,61.79,61.66,99.79,0.2,0.01,0.21
2026-06,BANDHAN BANK LIMITED,Beneficiary,58.67,58.43,99.59,0.19,0.22,0.41
2026-06,Karur Vysya Bank,Beneficiary,58.23,58.02,99.64,0.21,0.15,0.36
2026-06,RBL Bank Ltd.,Beneficiary,56.62,56.51,99.8,0.11,0.09,0.2
2026-06,IDFC Bank Ltd.,Beneficiary,55.83,55.13,98.74,0.06,1.2,1.26
2026-06,The South Indian Bank Limited,Beneficiary,51.37,51.27,99.81,0.03,0.16,0.19
2026-06,Baroda U.P. Bank,Beneficiary,48.71,47.21,96.92,2.74,0.34,3.08
2026-06,Slice Small Finance Bank,Beneficiary,41.67,38.55,92.51,3.7,3.79,7.49
2026-06,Tamilnad Mercantile Bank Limited,Beneficiary,41.63,40.81,98.04,1.18,0.79,1.97
2026-06,AU small Finance Bank,Beneficiary,39.82,39.54,99.3,0.16,0.54,0.7
2026-06,KERALA GRAMIN BANK,Beneficiary,33.43,33.16,99.18,0.65,0.17,0.82
2026-06,City Union Bank,Beneficiary,31.27,31.06,99.33,0.27,0.39,0.66
2026-06,Punjab and Sind Bank,Beneficiary,29.82,28.8,96.58,2.92,0.5,3.42
2026-06,UJJIVAN SMALL FINANCE BANK LIMITED,Beneficiary,29.34,29.22,99.6,0.15,0.24,0.39
2026-06,Karnataka Gramin Bank,Beneficiary,27.78,27.4,98.62,1,0.38,1.38
2026-06,Rajasthan Marudhara Gramin Bank,Beneficiary,27.76,27.49,99.01,0.4,0.59,0.99
2026-06,CHAITANYA GODAVARI GRAMEENA BANK,Beneficiary,24.25,24.09,99.36,0.09,0.55,0.64
2026-06,TELANGANA GRAMEENA BANK,Beneficiary,23.07,22.54,97.7,2.05,0.25,2.3
2026-06,CITIBANK CORPORATE,Beneficiary,21.5,21.3,99.06,0.34,0.6,0.94
2026-06,Maharashtra Gramin Bank,Beneficiary,18.4,18.05,98.08,1.75,0.18,1.93
2026-06,ESAF SMALL FINANCE BANK LTD,Beneficiary,17.1,16.81,98.28,1.57,0.15,1.72
2026-06,JANA SMALL FINANCE BANK LTD,Beneficiary,16.97,16.86,99.36,0.39,0.26,0.65
2024-03,Yes Bank Ltd,Beneficiary,2638.46,2636.61,99.93,0.04,0.04,0.08
2024-03,Paytm Payments Bank,Beneficiary,2490.22,2485.99,99.83,0.02,0.16,0.18
2024-03,State Bank Of India,Beneficiary,1524.71,1518.46,99.59,0.28,0.13,0.41
2024-03,Axis Bank Ltd.,Beneficiary,1230.7,1229.35,99.89,0,0.11,0.11
2024-03,ICICI Bank,Beneficiary,647.55,644.64,99.55,0.05,0.4,0.45
2024-03,HDFC BANK LTD,Beneficiary,643.37,635.59,98.79,0.02,1.19,1.21
2024-03,Bank of Baroda,Beneficiary,372.75,371.11,99.56,0.13,0.31,0.44
2024-03,Federal Bank,Beneficiary,370.03,368.62,99.62,0.11,0.28,0.39
2024-03,Union Bank of India,Beneficiary,357.49,353.95,99.01,0.86,0.13,0.99
2024-03,Punjab National Bank,Beneficiary,312.24,310.83,99.55,0.11,0.34,0.45
2024-03,Canara Bank,Beneficiary,303.29,297.41,98.06,0.35,1.6,1.95
2024-03,Kotak Mahindra Bank,Beneficiary,283.32,282.07,99.56,0.06,0.38,0.44
2024-03,Airtel Payments Bank,Beneficiary,231.8,230.73,99.54,0.19,0.28,0.47
2024-03,Indian Bank,Beneficiary,225.26,222.85,98.93,0.12,0.95,1.07
2024-03,Bank of India,Beneficiary,197.83,196.92,99.54,0.26,0.2,0.46
2024-03,INDUSIND BANK,Beneficiary,131.65,130.6,99.2,0.36,0.45,0.81
2024-03,India Post Payment Bank,Beneficiary,131.52,125.22,95.21,4.38,0.41,4.79
2024-03,Central Bank Of India,Beneficiary,93.29,91.55,98.14,1.46,0.4,1.86
2024-03,Indian Overseas Bank,Beneficiary,87.87,85.89,97.75,1.78,0.47,2.25
2024-03,UCO Bank,Beneficiary,84,82.88,98.67,0.48,0.85,1.33
2024-03,IDBI Bank Limited,Beneficiary,65.49,64.27,98.13,1.13,0.74,1.87
2024-03,Fino Payments Bank Limited,Beneficiary,63.82,61.27,96,1.17,2.83,4
2024-03,Bank of Maharashtra,Beneficiary,61.24,58.77,95.97,3.84,0.19,4.03
2024-03,RBL Bank Limited,Beneficiary,49.38,46.46,94.08,2.96,2.96,5.92
2024-03,Karnataka Bank,Beneficiary,46.73,45.66,97.72,0.82,1.46,2.28
2024-03,IDFC FIRST Bank,Beneficiary,36.02,35.32,98.06,0.23,1.71,1.94
2024-03,Karur Vysya Bank,Beneficiary,35.22,34.37,97.58,1.21,1.21,2.42
2024-03,Bandhan Bank,Beneficiary,32.36,31.91,98.6,1.14,0.26,1.4
2024-03,South Indian Bank,Beneficiary,32.16,31.54,98.07,0.06,1.87,1.93
2024-03,AU small Finance Bank,Beneficiary,30.19,29.03,96.15,0.89,2.96,3.85
2024-03,Jammu and Kashmir Bank,Beneficiary,25.44,25.18,98.96,0.26,0.78,1.04
2024-03,Tamilnad Mercantile Bank,Beneficiary,24.37,23.96,98.31,1.59,0.1,1.69
2024-03,Tri O Tech Solutions Private Limited,Beneficiary,22.15,21.12,95.35,0.06,4.6,4.66
2024-03,Ujjivan Small Finance Bank,Beneficiary,21.74,21.46,98.73,0.16,1.12,1.28
2024-03,City Union Bank,Beneficiary,21.21,20.7,97.61,0.28,2.12,2.4
2024-03,Punjab and Sind Bank,Beneficiary,16.2,15.54,95.93,2.81,1.26,4.07
2024-03,Kerala Gramin Bank,Beneficiary,15.07,14.96,99.27,0.45,0.28,0.73
2024-03,Equitas Bank,Beneficiary,14.44,14.07,97.44,0.28,2.28,2.56
2024-03,Andhra Pradesh Grameena Vikas Bank,Beneficiary,13.56,13.22,97.46,1.89,0.65,2.54
2024-03,Pragathi Krishna Gramin Bank,Beneficiary,12.98,12.79,98.57,1.04,0.39,1.43
2024-03,DBS Bank India Limited,Beneficiary,12.36,12.09,97.79,0.46,1.75,2.21
2024-03,Maharashtra Gramin Bank,Beneficiary,11.89,11.78,99.11,0.54,0.35,0.89
2024-03,Rajasthan Marudhara Gramin Bank,Beneficiary,11.79,11.41,96.75,2.77,0.47,3.24
2024-03,Citibank,Beneficiary,11.77,11.75,99.86,0.14,0,0.14
2024-03,Jio Payments Bank,Beneficiary,11.55,11.43,98.96,0.45,0.59,1.04
2024-03,Baroda UP Gramin Bank,Beneficiary,11.16,9.91,88.76,10.54,0.7,11.24
2024-03,ESAF Small Finance Bank Ltd.,Beneficiary,10.73,10.64,99.17,0.72,0.11,0.83
2024-03,Andhra Pragathi Grameena Bank,Beneficiary,9.12,8.88,97.42,1.9,0.68,2.58
2024-03,Sarva Haryana Gramin Bank,Beneficiary,7.84,7.78,99.22,0.34,0.43,0.77
2024-03,Saraswat Bank,Beneficiary,7.84,7.61,97.1,0.27,2.64,2.91
2025-03,Yes Bank Ltd.,Beneficiary,7307.36,73.06,0.9998,0.0001,0.0001,0.0002
2025-03,Axis Bank Ltd.,Beneficiary,1899.35,18.94,0.997,0.0014,0.0017,0.0031
2025-03,State Bank of India,Beneficiary,1859.07,18.43,0.9914,0.0075,0.001,0.0085
2025-03,HDFC Bank Ltd.,Beneficiary,876.97,8.7,0.9925,0.0005,0.007,0.0075
2025-03,ICICI Bank Ltd.,Beneficiary,611.58,6.1,0.9967,0.0009,0.0024,0.0033
2025-03,Bank of Baroda,Beneficiary,492.7,4.92,0.9988,0.0005,0.0007,0.0012
2025-03,Union Bank of India,Beneficiary,458.94,4.58,0.9986,0.0004,0.001,0.0014
2025-03,Canara Bank,Beneficiary,440.1,4.39,0.9968,0.0012,0.002,0.0032
2025-03,Airtel Payments Bank Limited,Beneficiary,419.54,4.15,0.9888,0.0021,0.0091,0.0112
2025-03,Punjab National Bank,Beneficiary,419.12,4.17,0.9943,0.0027,0.0029,0.0056
2025-03,Federal Bank Ltd.,Beneficiary,407.79,4.07,0.9975,0.0008,0.0017,0.0025
2025-03,Kotak Mahindra Bank,Beneficiary,354.55,3.51,0.9889,0.0002,0.0109,0.0111
2025-03,Indian Bank,Beneficiary,272.99,2.72,0.9947,0.002,0.0033,0.0053
2025-03,Bank Of India,Beneficiary,256.53,2.53,0.9853,0.0046,0.0102,0.0148
2025-03,India Post Payments Bank Limited,Beneficiary,248.71,2.45,0.9859,0.0035,0.0106,0.0141
2025-03,Indusind Bank Ltd.,Beneficiary,176,1.75,0.996,0.0011,0.003,0.0041
2025-03,Indian Overseas Bank,Beneficiary,144.84,1.44,0.9928,0.0025,0.0048,0.0073
2025-03,Central Bank of India,Beneficiary,123.4,1.23,0.993,0.0015,0.0055,0.007
2025-03,Fino Payments Bank Ltd.,Beneficiary,109.36,1.05,0.9601,0.0018,0.0381,0.0399
2025-03,UCO Bank,Beneficiary,109.28,1.09,0.9934,0.0012,0.0054,0.0066
2025-03,IDBI Bank Ltd.,Beneficiary,98.38,0.98,0.997,0.0004,0.0025,0.0029
2025-03,Bank of Maharashtra,Beneficiary,93.68,0.93,0.9947,0.0025,0.0028,0.0053
2025-03,RBL Bank Ltd.,Beneficiary,85.36,0.85,0.9933,0.0058,0.0009,0.0067
2025-03,Karnataka Bank,Beneficiary,69.07,0.68,0.9914,0.0056,0.003,0.0086
2025-03,One Mobikwik Systems Limited,Beneficiary,51.92,0.52,0.9995,0.0004,0,0.0004
2025-03,The Jammu & Kashmir Bank Limited,Beneficiary,51.57,0.51,0.9901,0.0055,0.0043,0.0098
2025-03,Bandhan Bank limited,Beneficiary,48.45,0.47,0.9722,0.0245,0.0033,0.0278
2025-03,IDFC Bank Ltd.,Beneficiary,45.9,0.45,0.9891,0.0005,0.0105,0.011
2025-03,Karur Vysya Bank,Beneficiary,44.17,0.44,0.9946,0.0026,0.0028,0.0054
2025-03,Tri O Tech Solutions Private Limited,Beneficiary,43.48,0.42,0.9767,0.0002,0.0231,0.0233
2025-03,The South Indian Bank Limited,Beneficiary,43.07,0.43,0.9978,0.0009,0.0013,0.0022
2025-03,Unity Small Finance Bank Limited,Beneficiary,41.03,0.41,0.9996,0.0003,0.0001,0.0004
2025-03,Tamilnad Mercantile Bank Limited,Beneficiary,37.74,0.37,0.9934,0.0054,0.0012,0.0066
2025-03,AU Small Finance Bank,Beneficiary,34.42,0.34,0.9944,0.0004,0.0052,0.0056
2025-03,NSDL Payments Bank Limited,Beneficiary,32.6,0.31,0.9645,0.0272,0.0083,0.0355
2025-03,City Union Bank,Beneficiary,30.84,0.31,0.9927,0.0016,0.0057,0.0073
2025-03,JIO Payments Bank Ltd,Beneficiary,27.71,0.26,0.9542,0.0375,0.0082,0.0457
2025-03,Punjab and Sind Bank,Beneficiary,26.55,0.26,0.9687,0.0066,0.0247,0.0313
2025-03,Ujjivan Small Finance Bank Limited,Beneficiary,26.53,0.26,0.9932,0.0045,0.0023,0.0068
2025-03,Kerala Gramin Bank,Beneficiary,24.7,0.24,0.9887,0.0097,0.0016,0.0113
2025-03,Citi Bank,Beneficiary,22.11,0.22,0.9963,0.0006,0.0031,0.0037
2025-03,Suryoday Small Finance Bank Limited,Beneficiary,21.22,0.21,0.979,0.0095,0.0114,0.0209
2025-03,Baroda U.P. Bank,Beneficiary,20.99,0.2,0.9737,0.0238,0.0025,0.0263
2025-03,Telangana Grameena Bank,Beneficiary,16.74,0.16,0.9758,0.0178,0.0064,0.0242
2025-03,Karnataka Gramin Bank,Beneficiary,16.25,0.16,0.9926,0.0058,0.0016,0.0074
2025-03,Maharashtra Gramin Bank,Beneficiary,15.36,0.15,0.9835,0.0147,0.0018,0.0165
2025-03,Equitas Small Finance Bank,Beneficiary,14.84,0.15,0.9788,0.0046,0.0166,0.0212
2025-03,ESAF Small Finance Bank Ltd,Beneficiary,14.74,0.14,0.9616,0.0366,0.0018,0.0384
2025-03,Rajasthan Marudhara Gramin Bank,Beneficiary,13.49,0.13,0.9497,0.0118,0.0385,0.0503
2025-03,Andhra Pragathi Grameena Bank,Beneficiary,13.42,0.13,0.9761,0.021,0.0029,0.0239
2026-03,Yes Bank Ltd.,Beneficiary,9194.26,9193.34,99.99,0,0,0
2026-03,Axis Bank Ltd.,Beneficiary,2395.49,2391.9,99.85,0,0.15,0.15
2026-03,State Bank Of India,Beneficiary,2278.68,2272.76,99.74,0.07,0.18,0.25
2026-03,Hdfc Bank Ltd.,Beneficiary,1083.7,1076.11,99.3,0.01,0.69,0.7
2026-03,Bank Of Baroda,Beneficiary,623.77,619.65,99.34,0.08,0.58,0.66
2026-03,Union Bank Of India,Beneficiary,547.72,545.53,99.6,0.28,0.11,0.39
2026-03,Airtel Payments Bank Limited,Beneficiary,541.84,511.01,94.31,0.18,5.51,5.69
2026-03,Canara Bank,Beneficiary,529.58,528.04,99.71,0.12,0.17,0.29
2026-03,Punjab National Bank,Beneficiary,526.72,524.82,99.64,0.03,0.32,0.35
2026-03,Kotak Mahindra Bank,Beneficiary,460.68,457.13,99.23,0.16,0.61,0.77
2026-03,Icici Bank Ltd.,Beneficiary,445.37,442.74,99.41,0.2,0.39,0.59
2026-03,Federal Bank Ltd.,Beneficiary,393.52,392.46,99.73,0.1,0.18,0.28
2026-03,India Post Payments Bank Limited,Beneficiary,392.7,383.28,97.6,0.24,2.16,2.4
2026-03,Indian Bank,Beneficiary,337.21,336.64,99.83,0.06,0.11,0.17
2026-03,Bank Of India,Beneficiary,305.48,300.01,98.21,0.55,1.24,1.79
2026-03,Indusind Bank Ltd.,Beneficiary,190.51,189.73,99.59,0.1,0.31,0.41
2026-03,Unity Small Finance Bank Limited,Beneficiary,180.27,178.2,98.85,1.1,0.05,1.15
2026-03,Central Bank Of India,Beneficiary,177.66,175.4,98.73,0.65,0.62,1.27
2026-03,Indian Overseas Bank,Beneficiary,172.5,171.98,99.7,0.02,0.28,0.3
2026-03,Uco Bank,Beneficiary,137.84,137.1,99.46,0.11,0.44,0.55
2026-03,Nsdl Payments Bank Limited,Beneficiary,131.73,127.65,96.9,0.48,2.62,3.1
2026-03,Jio Payments Bank Ltd,Beneficiary,95.31,93.21,97.8,0.16,2.04,2.2
2026-03,Bank Of Maharashtra,Beneficiary,93.4,91.73,98.21,0.32,1.47,1.79
2026-03,Idbi Bank Ltd.,Beneficiary,88.75,87.41,98.49,1.03,0.48,1.51
2026-03,Fino Payments Bank Ltd.,Beneficiary,83.77,79.96,95.45,0.2,4.35,4.55
2026-03,Tri O Tech Solutions Private Limited,Beneficiary,77.31,75.51,97.67,0,2.33,2.33
2026-03,Karnataka Bank,Beneficiary,66.46,66.17,99.57,0.17,0.26,0.43
2026-03,Bandhan Bank Limited,Beneficiary,62.21,61.69,99.17,0.61,0.22,0.83
2026-03,Idfc Bank Ltd.,Beneficiary,59.09,58.25,98.57,0.08,1.34,1.42
2026-03,The Jammu & Kashmir Bank Limited,Beneficiary,57.86,57.26,98.96,0.14,0.91,1.05
2026-03,One Mobikwik Systems Limited,Beneficiary,57.43,57.22,99.63,0.37,0.01,0.38
2026-03,Rbl Bank Ltd.,Beneficiary,52.38,52.28,99.81,0.1,0.1,0.2
2026-03,The South Indian Bank Limited,Beneficiary,51.86,51.74,99.76,0.05,0.2,0.25
2026-03,Karur Vysya Bank,Beneficiary,51.71,51.55,99.69,0.13,0.17,0.3
2026-03,Baroda U.P. Bank,Beneficiary,45.83,42.72,93.21,6.55,0.25,6.8
2026-03,Tamilnad Mercantile Bank Limited,Beneficiary,41.72,41.11,98.54,0.58,0.88,1.46
2026-03,Au Small Finance Bank,Beneficiary,39.84,39.43,98.97,0.06,0.97,1.03
2026-03,Suryoday Small Finance Bank Limited,Beneficiary,39.12,38.2,97.64,0.07,2.29,2.36
2026-03,Slice Small Finance Bank Limited,Beneficiary,33.12,30.11,90.9,0.45,8.65,9.1
2026-03,Kerala Gramin Bank,Beneficiary,32.47,32.38,99.71,0.13,0.16,0.29
2026-03,City Union Bank,Beneficiary,31.92,31.27,97.96,0.42,1.62,2.04
2026-03,Ujjivan Small Finance Bank Limited,Beneficiary,29.71,29.62,99.69,0.12,0.18,0.3
2026-03,Punjab And Sind Bank,Beneficiary,29.59,29.31,99.04,0.25,0.71,0.96
2026-03,Karnataka Gramin Bank,Beneficiary,27.85,27.54,98.89,0.78,0.33,1.11
2026-03,Rajasthan Marudhara Gramin Bank,Beneficiary,26.15,26.01,99.45,0.1,0.45,0.55
2026-03,Chaitanya Godavari Grameena Bank,Beneficiary,23.6,23.31,98.75,0.82,0.43,1.25
2026-03,Citibank Corporate,Beneficiary,23.58,23.43,99.35,0.09,0.56,0.65
2026-03,Telangana Grameena Bank,Beneficiary,23.1,22.77,98.56,1.25,0.2,1.45
2026-03,Maharashtra Gramin Bank,Beneficiary,18.53,17.96,96.9,2.84,0.26,3.1
2026-03,Esaf Small Finance Bank Ltd,Beneficiary,17.13,17.01,99.29,0.52,0.19,0.71
2024-05,Yes Bank Ltd,Beneficiary,5597.32,5595.08,99.96,0.02,0.02,0.04
2024-05,State Bank of India,Beneficiary,1589.47,1585.66,99.76,0.15,0.1,0.25
2024-05,Axis Bank Ltd,Beneficiary,1290.76,1289.21,99.88,0,0.11,0.11
2024-05,HDFC Bank Ltd,Beneficiary,652.69,645.18,98.85,0.06,1.1,1.16
2024-05,ICICI Bank,Beneficiary,633.5,631.03,99.61,0.02,0.37,0.39
2024-05,Bank of Baroda,Beneficiary,400.48,397.72,99.31,0.45,0.25,0.7
2024-05,Federal Bank,Beneficiary,391.25,388.75,99.36,0.41,0.24,0.65
2024-05,Union Bank Of India,Beneficiary,356.69,354.76,99.46,0.43,0.11,0.54
2024-05,Punjab national Bank,Beneficiary,326.47,324.38,99.36,0.36,0.29,0.65
