month_year,bank_name,role_type,total_volume_mn,approved_pct,technical_decline_pct,business_decline_pct,approved_volume_mn,total_decline_pct
2024-03,UCO Bank,Remitter,171.87,93.19,91,5.9,160.17,96.9
2024-03,Bank of Maharashtra,Remitter,153.39,89.77,4.83,5.41,137.7,10.24
2024-03,IDBI Bank Limited,Remitter,151.7,93.27,1.47,5.26,141.49,6.73
2024-03,INDUSIND BANK,Remitter,142.64,92.76,47,6.76,132.31,53.76
2024-03,Fino Payments Bank Limited,Remitter,136.77,88.98,1.48,9.53,121.7,11.01
2024-03,Karnataka Bank,Remitter,106.23,92.83,1.1,6.07,98.61,7.17
2024-03,Yes Bank Ltd,Remitter,103.43,94.43,17,5.4,97.67,22.4
2024-03,Paytm Payments Bank,Remitter,98.18,89.73,3,10.25,88.1,13.25
2024-03,IDFC FIRST Bank,Remitter,83.3,92.99,28,6.72,77.46,34.72
2024-03,Karur Vysya Bank,Remitter,67.68,91.62,2.51,5.87,62.01,8.38
2024-03,Bandhan Bank,Remitter,54.03,93.13,97,5.9,50.32,102.9
2024-03,South Indian Bank,Remitter,53.06,95.66,4,4.3,50.76,8.3
2024-03,Jammu and Kashmir Bank,Remitter,52.39,94.19,80,5.01,49.35,85.01
2024-03,AU small Finance Bank,Remitter,45.2,93.76,1.23,5.01,42.38,6.24
2024-03,Tri O Tech Solutions Private Limited,Remitter,43.69,100,0,0,43.69,0
2024-03,Ujjivan Small Finance Bank,Remitter,42.64,94.16,22,5.62,40.15,27.62
2024-03,City Union Bank,Remitter,40.7,92.12,31,7.57,37.49,38.57
2024-03,Punjab and Sind Bank,Remitter,36.91,88.97,4.18,6.85,32.84,11.03
2024-03,Tamilnad Mercantile Bank,Remitter,36.68,91.4,1.75,6.86,33.53,8.61
2024-03,Equitas Bank,Remitter,32.26,92.46,28,7.26,29.83,35.26
2024-03,Andhra Pradesh Grameena Vikas Bank,Remitter,28.83,84.18,3.15,12.67,24.27,15.82
2024-03,Kerala Gramin Bank,Remitter,27.13,92.84,96,6.2,25.19,102.2
2024-03,DBS Bank India Limited,Remitter,26.67,94.7,26,5.04,25.26,31.04
2024-03,Pragathi Krishna Gramin Bank,Remitter,26.2,89.82,2.1,8.08,23.53,10.18
2024-03,Maharashtra Gramin Bank,Remitter,25.45,87.57,83,11.61,22.29,94.61
2024-03,Standard Chartered,Remitter,25.13,97.12,19,2.69,24.41,21.69
2024-03,Rajasthan Marudhara Gramin Bank,Remitter,24.86,83.35,4.78,11.87,20.72,16.65
2024-03,Saraswat Bank,Remitter,23.28,95.74,32,3.94,22.29,35.94
2024-03,Baroda UP Gramin Bank,Remitter,22.31,74.22,15.22,10.56,16.56,25.78
2024-03,ESAF Small Finance Bank Ltd.,Remitter,21.76,93.86,1.06,5.08,20.42,6.14
2024-03,Fincare Small Finance Bank Ltd,Remitter,21.32,85.1,47,14.43,18.14,61.43
2024-03,Citibank,Remitter,20.78,96.61,32,3.06,20.08,35.06
2024-03,Sarva Haryana Gramin Bank,Remitter,17.71,92.5,50,7,16.38,57
2024-03,Andhra Pragathi Grameena Bank,Remitter,17.33,84.52,2.1,13.38,14.65,15.48
2025-03,State Bank of India,Remitter,4956.07,92.01,0.9,7.09,4560.08,7.99
2025-03,HDFC Bank Ltd.,Remitter,1513.14,93.98,0.02,6,1422.05,6.02
2025-03,Bank of Baroda,Remitter,1270.6,89.47,0.03,10.5,1136.81,10.53
2025-03,Union Bank of India,Remitter,1173.28,91.58,0.06,8.36,1074.49,8.42
2025-03,Punjab National Bank,Remitter,1043.06,90.22,0.33,9.45,941.05,9.78
2025-03,Kotak Mahindra Bank,Remitter,938.6,89.78,0.02,10.19,842.68,10.21
2025-03,Canara Bank,Remitter,901.11,91.83,0.13,8.04,827.49,8.17
2025-03,Axis Bank Ltd.,Remitter,883.53,93.52,0.03,6.45,826.28,6.48
2025-03,ICICI Bank Ltd.,Remitter,730.29,95.15,0.13,4.72,694.87,4.85
2025-03,Bank Of India,Remitter,595.31,92.34,0.58,7.08,549.71,7.66
2025-03,Indian Bank,Remitter,589.5,91.56,0.23,8.21,539.75,8.44
2025-03,India Post Payments Bank Limited,Remitter,570.54,86.13,0.33,13.54,491.41,13.87
2025-03,Airtel Payments Bank Limited,Remitter,569.69,84.31,0.31,15.38,480.31,15.69
2025-03,Indian Overseas Bank,Remitter,292.32,91.93,0.4,7.67,268.73,8.07
2025-03,Central Bank of India,Remitter,266.98,86.15,0.3,13.55,230,13.85
2025-03,Federal Bank Ltd.,Remitter,256.34,91.49,0.05,8.46,234.53,8.51
2025-03,UCO Bank,Remitter,254.76,89.86,0.09,10.05,228.93,10.14
2025-03,Fino Payments Bank Ltd.,Remitter,214.85,87.62,0.21,12.18,188.25,12.39
2025-03,Bank of Maharashtra,Remitter,208.61,92.52,0.17,7.31,193.01,7.48
2025-03,Indusind Bank Ltd.,Remitter,203.78,87.95,0.03,12.02,179.22,12.05
2025-03,IDBI Bank Ltd.,Remitter,200.78,92.76,0.01,7.23,186.24,7.24
2025-03,Yes Bank Ltd.,Remitter,167.37,88.24,0.11,11.65,147.69,11.76
2025-03,Karnataka Bank,Remitter,144.19,90.64,0.61,8.75,130.69,9.36
2025-03,IDFC Bank Ltd.,Remitter,112.68,91.2,0,8.8,102.76,8.8
2025-03,Karur Vysya Bank,Remitter,90.86,91.97,0.27,7.76,83.56,8.03
2025-03,Tri O Tech Solutions Private Limited,Remitter,89.61,100,0,0,89.61,0
2025-03,The Jammu & Kashmir Bank Limited,Remitter,88.86,92.45,1.14,6.41,82.15,7.55
2025-03,Bandhan Bank limited,Remitter,82.99,92.36,2.48,5.16,76.65,7.64
2025-03,AU Small Finance Bank,Remitter,75.73,87.32,0,12.67,66.13,12.67
2025-03,The South Indian Bank Limited,Remitter,70.22,93.88,0.08,6.04,65.92,6.12
2025-03,Punjab and Sind Bank,Remitter,55.66,89.85,0.63,9.52,50.01,10.15
2025-03,City Union Bank,Remitter,54.12,90.75,0.12,9.13,49.11,9.25
2025-03,Ujjivan Small Finance Bank Limited,Remitter,53.09,93.11,0.6,6.29,49.43,6.89
2025-03,Tamilnad Mercantile Bank Limited,Remitter,51.92,91.34,0.52,8.14,47.42,8.66
2025-03,JIO Payments Bank Ltd,Remitter,48.73,78.72,7.23,14.05,38.36,21.28
2025-03,Kerala Gramin Bank,Remitter,43.54,91.33,1.32,7.35,39.77,8.67
2025-03,Baroda U.P. Bank,Remitter,43.22,90.27,2.51,7.22,39.01,9.73
2025-03,Telangana Grameena Bank,Remitter,37.03,83.67,3.42,12.91,30.98,16.33
2025-03,Karnataka Gramin Bank,Remitter,36,88.58,1.16,10.27,31.89,11.43
2025-03,Maharashtra Gramin Bank,Remitter,35.59,86.14,1.5,12.37,30.66,13.87
2025-03,RBL Bank Ltd.,Remitter,34.99,92.49,0.53,6.98,32.36,7.51
2025-03,NSDL Payments Bank Limited,Remitter,34.89,69.2,11.58,19.22,24.14,30.8
2025-03,Rajasthan Marudhara Gramin Bank,Remitter,34.54,80.78,1.71,17.51,27.9,19.22
2025-03,DBS Bank India Limited,Remitter,32.09,91.95,0.01,8.04,29.51,8.05
2025-03,ESAF Small Finance Bank Ltd,Remitter,31.85,91.5,4.26,4.25,29.14,8.51
2025-03,Equitas Small Finance Bank,Remitter,31.5,90.2,0.37,9.43,28.41,9.8
2025-03,Saraswat Co-operative Bank,Remitter,29.58,93.49,0.5,6.01,27.65,6.51
2025-03,Andhra Pragathi Grameena Bank,Remitter,28.26,83.93,3.91,12.16,23.72,16.07
2025-03,Standard Chartered Bank,Remitter,27.87,95.83,0.03,4.14,26.71,4.17
2025-03,Sarva Haryana Gramin Bank,Remitter,23.93,93.63,1.77,4.59,22.41,6.36
2026-03,State Bank Of India,Remitter,6262.1,91.97,16,7.87,5759.25,23.87
2026-03,Hdfc Bank Ltd.,Remitter,1703.53,93.73,0,6.27,1596.72,6.27
2026-03,Bank Of Baroda,Remitter,1649.23,88.67,10,11.23,1462.37,21.23
2026-03,Union Bank Of India,Remitter,1451.37,90.62,20,9.17,1315.23,29.17
2026-03,Punjab National Bank,Remitter,1301.5,88.51,13,11.35,1151.96,24.35
2026-03,Canara Bank,Remitter,1160.95,91.33,19,8.49,1060.3,27.49
2026-03,Kotak Mahindra Bank,Remitter,1134.21,89.71,14,10.15,1017.5,24.15
2026-03,Axis Bank Ltd.,Remitter,1029.58,93.65,0,6.35,964.2,6.35
2026-03,India Post Payments Bank Limited,Remitter,884.14,83,19,16.81,733.84,35.81
2026-03,Indian Bank,Remitter,794.12,90.07,12,9.8,715.26,21.8
2026-03,Airtel Payments Bank Limited,Remitter,787.26,76.37,23,23.4,601.23,46.4
2026-03,Icici Bank Ltd.,Remitter,768.31,95.27,16,4.57,731.97,20.57
2026-03,Bank Of India,Remitter,725.98,91.28,46,8.26,662.67,54.26
2026-03,Indian Overseas Bank,Remitter,417.72,91.53,2,8.45,382.34,10.45
2026-03,Central Bank Of India,Remitter,409.5,88.5,89,10.61,362.41,99.61
2026-03,Uco Bank,Remitter,335.66,87.36,8,12.56,293.23,20.56
2026-03,Federal Bank Ltd.,Remitter,293.37,91.03,9,8.88,267.05,17.88
2026-03,Fino Payments Bank Ltd.,Remitter,275.22,77.87,6,22.07,214.31,28.07
2026-03,Bank Of Maharashtra,Remitter,260.31,91.57,28,8.15,238.37,36.15
2026-03,Indusind Bank Ltd.,Remitter,249.91,86.24,17,13.59,215.52,30.59
2026-03,Idbi Bank Ltd.,Remitter,228.49,91.81,54,7.65,209.78,61.65
2026-03,Yes Bank Ltd.,Remitter,167.38,90.42,17,9.41,151.34,26.41
2026-03,Tri O Tech Solutions Private Limited,Remitter,166.67,100,0,0,166.67,0
2026-03,Idfc Bank Ltd.,Remitter,163.66,92.92,3,7.05,152.07,10.05
2026-03,Karnataka Bank,Remitter,163.57,90.6,21,9.2,148.19,30.2
2026-03,Karur Vysya Bank,Remitter,108.15,91.4,29,8.32,98.85,37.32
2026-03,The Jammu & Kashmir Bank Limited,Remitter,108.13,91.55,25,8.2,98.99,33.2
2026-03,Bandhan Bank Limited,Remitter,102.11,94.77,74,4.5,96.77,78.5
2026-03,Jio Payments Bank Ltd,Remitter,101.97,80.8,30,18.89,82.39,48.89
2026-03,Au Small Finance Bank,Remitter,92.46,87.14,10,12.76,80.57,22.76
2026-03,Baroda U.P. Bank,Remitter,90.1,84.79,10.17,5.05,76.4,15.22
2026-03,The South Indian Bank Limited,Remitter,84.24,93.51,21,6.28,78.77,27.28
2026-03,Nsdl Payments Bank Limited,Remitter,78.59,75.74,1.63,22.63,59.52,24.26
2026-03,Slice Small Finance Bank Limited,Remitter,70.17,93.96,27,5.77,65.93,32.77
2026-03,Punjab And Sind Bank,Remitter,69.58,87.47,28,12.25,60.86,40.25
2026-03,Slice Small Finance Bank Limited,Remitter,66.82,91.41,54,8.05,61.08,62.05
2026-03,Ujjivan Small Finance Bank Limited,Remitter,64.24,87.46,25,12.29,56.18,37.29
2026-03,Rajasthan Marudhara Gramin Bank,Remitter,64.16,84.83,68,14.49,54.43,82.49
2026-03,City Union Bank,Remitter,62.47,90.59,38,9.03,56.59,47.03
2026-03,Karnataka Gramin Bank,Remitter,61.01,88.01,1.14,10.86,53.69,12
2026-03,Kerala Gramin Bank,Remitter,58.84,93.23,23,6.54,54.86,29.54
2026-03,Telangana Grameena Bank,Remitter,52.64,86.27,1.84,11.89,45.41,13.73
2026-03,Chaitanya Godavari Grameena Bank,Remitter,49.65,84.05,1.2,14.76,41.73,15.96
2026-03,Maharashtra Gramin Bank,Remitter,44.51,81.31,3.46,15.23,36.19,18.69
2026-03,Esaf Small Finance Bank Ltd,Remitter,38.08,95.77,69,3.54,36.47,72.54
2026-03,Rbl Bank Ltd.,Remitter,35.74,92.39,33,7.27,33.02,40.27
2026-03,Saraswat Co-Operative Bank,Remitter,34.68,93.65,52,5.83,32.48,57.83
2026-03,Dbs Bank India Limited,Remitter,33.05,90.82,10,9.08,30.02,19.08
2026-03,Equitas Small Finance Bank,Remitter,30.52,88.84,9,11.07,27.11,20.07
2026-03,Sarva Haryana Gramin Bank,Remitter,29.02,91.15,20,8.65,26.45,28.65
2024-05,State Bank Of India,Remitter,3758.35,94.8,20,5.01,3562.92,25.01
2024-05,HDFC Bank Ltd,Remitter,1211.41,95.75,6,4.19,1159.93,10.19
2024-05,Bank of Baroda,Remitter,930.35,92.49,95,6.56,860.48,101.56
2024-05,Union Bank of India,Remitter,876.18,94.38,24,5.38,826.94,29.38
2024-05,Punjab National Bank,Remitter,785.36,93.64,31,6.05,735.41,37.05
2024-05,Kotak Mahindra Bank,Remitter,746.83,92.83,39,6.78,693.28,45.78
2024-05,Canara Bank,Remitter,670.33,92.87,98,6.15,622.54,104.15
2024-05,ICICI Bank,Remitter,627.63,96.33,5,3.62,604.6,8.62
2024-05,Axis Bank Ltd.,Remitter,627.47,95.6,2,4.39,599.86,6.39
2024-05,Bank of India,Remitter,454.54,93.16,1.68,5.16,423.45,6.84
2024-05,Indian Bank,Remitter,427.45,94.11,24,5.65,402.27,29.65
2024-05,Airtel Payments Bank,Remitter,413.75,91.27,52,8.2,377.63,60.2
2024-05,India Post Payment Bank,Remitter,317.28,86.84,70,12.47,275.53,82.47
2024-05,Federal Bank,Remitter,212.71,94.09,47,5.44,200.14,52.44
2024-05,Central Bank Of India,Remitter,206.31,87.26,1.57,11.16,180.03,12.73
2024-05,Indian Overseas Bank,Remitter,197.96,94.32,44,5.24,186.72,49.24
2024-05,UCO Bank,Remitter,184.22,93.72,11,6.16,172.65,17.16
2024-05,IDBI Bank Limited,Remitter,159.28,94.4,14,5.46,150.36,19.46
2024-05,Bank of Maharashtra,Remitter,152.68,92.45,2.06,5.48,141.15,7.54
2024-05,Indusind Bank,Remitter,150.37,92.32,31,7.38,138.82,38.38
2024-05,Fino Payments Bank Limited,Remitter,140.12,92.59,22,7.19,129.74,29.19
2024-05,Yes Bank Ltd,Remitter,121.13,94.05,5,5.9,113.92,10.9
2024-05,Karnataka Bank,Remitter,110.31,93.24,29,6.47,102.85,35.47
2024-05,IDFC First Bank,Remitter,87.12,92.89,4,7.06,80.93,11.06
2024-05,Karur Vysya Bank,Remitter,68.36,93.97,18,5.85,64.24,23.85
2024-05,Jammu and Kashmir Bank,Remitter,66.17,93.91,1.6,4.48,62.14,6.08
2024-05,Bandhan Bank,Remitter,59.24,91.7,1.6,6.7,54.32,8.3
2024-05,South Indian Bank,Remitter,54.78,95.49,10,4.41,52.31,14.41
2024-05,Tri O Tech Solutions Private Limited,Remitter,50.1,100,0,0,50.1,0
2024-05,AU small Finance Bank,Remitter,47.67,93.42,83,5.75,44.53,88.75
2024-05,Ujjivan Small Finance Bank,Remitter,45.1,93.75,61,5.64,42.28,66.64
2024-05,City Union Bank,Remitter,41.63,92.9,37,6.73,38.67,43.73
2024-05,Punjab and Sind Bank,Remitter,38.16,92.76,36,6.89,35.4,42.89
2024-05,Tamilnad Mercantile Bank,Remitter,38.01,92.38,44,7.19,35.11,51.19
2024-05,Equitas Small Finance Bank,Remitter,33.53,92.55,27,7.18,31.03,34.18
2024-05,Andhra Pradesh Grameena Vikas Bank,Remitter,29.8,85.93,2.02,12.05,25.61,14.07
2024-05,Kerala Gramin Bank,Remitter,29.05,92.97,1.37,5.66,27.01,7.03
2024-05,Pragathi Krishna Gramin Bank,Remitter,27.76,89.64,3,7.36,24.88,10.36
2024-05,DBS Bank India Limited,Remitter,27.4,94.26,16,5.59,25.83,21.59
2024-05,Maharashtra Gramin Bank,Remitter,26.27,86.04,2.39,11.57,22.6,13.96
2024-05,Rajasthan Marudhara Gramin Bank,Remitter,25.55,86.55,2.16,11.29,22.11,13.45
2024-05,Standard Chartered,Remitter,25.23,96.94,18,2.87,24.46,20.87
2024-05,Saraswat Bank,Remitter,23.75,95.17,64,4.19,22.6,68.19
2024-05,Baroda UP Gramin Bank,Remitter,23.63,78.17,12.2,9.63,18.47,21.83
2024-05,ESAF Small Finance Bank Ltd.,Remitter,22.91,95.23,23,4.54,21.82,27.54
2024-05,Fincare Small Finance Bank Ltd,Remitter,21.54,85.62,46,13.92,18.44,59.92
2024-05,Sarva Haryana Gramin Bank,Remitter,20.85,86.11,1.83,12.06,17.95,13.89
2024-05,Citi Bank,Remitter,20.03,96.49,37,3.14,19.33,40.14
2024-05,Andhra Pragathi Grameena Bank,Remitter,18.23,83.62,3.38,13,15.24,16.38
2024-05,RBL Bank Limited,Remitter,16.38,89.18,92,9.91,14.61,101.91
2025-05,State Bank of India,Remitter,4972.91,93.87,0.25,5.88,4668.07,6.13
2025-05,HDFC Bank Ltd.,Remitter,1512.37,95.02,0.12,4.86,1437.05,4.98
2025-05,Bank of Baroda,Remitter,1262.84,91.27,0.09,8.64,1152.59,8.73
2025-05,Union Bank of India,Remitter,1168.19,93.2,0.09,6.72,1088.75,6.81
2025-05,Punjab National Bank,Remitter,1068.01,92.6,0.2,7.2,988.98,7.4
2025-05,Kotak Mahindra Bank,Remitter,927.5,92.4,0.09,7.51,857.01,7.6
2025-05,Canara Bank,Remitter,903.21,93.09,0.07,6.84,840.8,6.91
2025-05,Axis Bank Ltd.,Remitter,852.6,94.85,0,5.15,808.69,5.15
2025-05,ICICI Bank Ltd.,Remitter,713.35,96.15,0.01,3.84,685.89,3.85
2025-05,Indian Bank,Remitter,593.72,92.95,0.31,6.74,551.86,7.05
2025-05,Bank Of India,Remitter,587.21,92.56,0.99,6.44,543.52,7.43
2025-05,India Post Payments Bank Limited,Remitter,576.1,89.08,0.21,10.71,513.19,10.92
2025-05,Airtel Payments Bank Limited,Remitter,573.79,86.66,0.42,12.92,497.25,13.34
2025-05,Indian Overseas Bank,Remitter,298.9,92.95,0.3,6.75,277.83,7.05
2025-05,Central Bank of India,Remitter,265.24,88.88,0.52,10.6,235.75,11.12
2025-05,UCO Bank,Remitter,259.36,91.65,0.15,8.2,237.7,8.35
2025-05,Federal Bank Ltd.,Remitter,251.18,93.02,0.11,6.87,233.65,6.98
2025-05,Fino Payments Bank Ltd.,Remitter,213.85,88.43,0.23,11.33,189.11,11.56
2025-05,Bank of Maharashtra,Remitter,204.66,93.47,0.18,6.36,191.3,6.54
2025-05,Indusind Bank Ltd.,Remitter,203.19,90.35,0.16,9.48,183.58,9.64
2025-05,IDBI Bank Ltd.,Remitter,199.11,93.43,0.47,6.1,186.03,6.57
2025-05,Yes Bank Ltd.,Remitter,175.35,92.04,0.09,7.87,161.39,7.96
2025-05,Karnataka Bank,Remitter,140.77,92.33,0.21,7.45,129.97,7.66
2025-05,IDFC Bank Ltd.,Remitter,113.06,93.44,0.05,6.51,105.64,6.56
2025-05,Tri O Tech Solutions Private Limited,Remitter,110.06,100,0,0,110.06,0
2025-05,The Jammu & Kashmir Bank Limited,Remitter,96.68,92.37,1.18,6.45,89.3,7.63
2025-05,Karur Vysya Bank,Remitter,90.61,93.23,0.14,6.62,84.48,6.76
2025-05,Bandhan Bank limited,Remitter,86.69,94.47,0.24,5.29,81.9,5.53
2025-05,AU Small Finance Bank,Remitter,73.85,90.28,0.29,9.43,66.67,9.72
2025-05,The South Indian Bank Limited,Remitter,69.84,94.78,0.11,5.11,66.19,5.22
2025-05,Punjab and Sind Bank,Remitter,56.71,91.83,0.53,7.64,52.08,8.17
2025-05,City Union Bank,Remitter,53.56,92.11,0.17,7.72,49.33,7.89
2025-05,Ujjivan Small Finance Bank Limited,Remitter,52.91,93.19,0.19,6.62,49.31,6.81
2025-05,Tamilnad Mercantile Bank Limited,Remitter,52.51,92.78,0.17,7.05,48.72,7.22
2025-05,JIO Payments Bank Ltd,Remitter,52.13,83.89,0.74,15.36,43.73,16.1
2025-05,Baroda U.P. Bank,Remitter,45.69,91.48,2.04,6.48,41.8,8.52
2025-05,Kerala Gramin Bank,Remitter,44.18,91.81,1.02,7.17,40.56,8.19
2025-05,Telangana Grameena Bank,Remitter,37.79,88.89,0.7,10.41,33.59,11.11
2025-05,RBL Bank Ltd.,Remitter,35.46,93.76,0.67,5.57,33.25,6.24
2025-05,Maharashtra Gramin Bank,Remitter,35.09,86.13,1.52,12.35,30.22,13.87
2025-05,NSDL Payments Bank Limited,Remitter,35.02,84.06,0.45,15.48,29.44,15.93
2025-05,Karnataka Gramin Bank,Remitter,34.59,89.38,1.36,9.26,30.92,10.62
2025-05,Rajasthan Marudhara Gramin Bank,Remitter,32.88,86.88,0.62,12.5,28.57,13.12
2025-05,ESAF Small Finance Bank Ltd,Remitter,32.02,95.76,0.19,4.06,30.66,4.25
2025-05,DBS Bank India Limited,Remitter,31.69,93.36,0.12,6.53,29.59,6.65
2025-05,Equitas Small Finance Bank,Remitter,30.47,91.32,0.21,8.47,27.83,8.68
2025-05,Saraswat Co-operative Bank,Remitter,28.72,95.09,0.04,4.88,27.31,4.92
2025-05,Andhra Pragathi Grameena Bank,Remitter,28.62,84.84,2.85,12.31,24.28,15.16
2025-05,Standard Chartered Bank,Remitter,28.24,95.89,0.43,3.67,27.08,4.1
2025-05,Sarva Haryana Gramin Bank,Remitter,26.07,90.17,2.87,6.96,23.51,9.83
2026-05,State Bank Of India,Remitter,6439.49,91.18,17,8.65,5871.53,25.65
2026-05,Hdfc Bank Ltd.,Remitter,1735.66,93.43,2,6.55,1621.63,8.55
2026-05,Bank Of Baroda,Remitter,1713.53,87.84,7,12.09,1505.16,19.09
2026-05,Union Bank Of India,Remitter,1508.82,90.47,1,9.52,1365.03,10.52
2026-05,Punjab National Bank,Remitter,1397.83,88.6,87,10.54,1238.48,97.54
2026-05,Canara Bank,Remitter,1205.08,90.95,9,8.95,1096.02,17.95
2026-05,Kotak Mahindra Bank,Remitter,1164.23,89.3,1,10.7,1039.66,11.7
2026-05,Axis Bank Ltd.,Remitter,1056.95,93.43,1,6.56,987.51,7.56
2026-05,India Post Payments Bank Limited,Remitter,895.96,81.48,42,18.1,730.03,60.1
2026-05,Indian Bank,Remitter,804.65,86.16,52,13.32,693.29,65.32
2026-05,Icici Bank Ltd.,Remitter,795.41,95.4,2,4.58,758.82,6.58
2026-05,Airtel Payments Bank Limited,Remitter,771.76,73.99,28,25.73,571.03,53.73
2026-05,Bank Of India,Remitter,749.48,91.15,5,8.8,683.15,13.8
2026-05,Indian Overseas Bank,Remitter,437.45,90.73,2,9.25,396.9,11.25
2026-05,Central Bank Of India,Remitter,429.9,86.54,1.54,11.91,372.04,13.45
2026-05,Uco Bank,Remitter,343.09,87.65,6,12.29,300.72,18.29
2026-05,Federal Bank Ltd.,Remitter,300.98,90.58,4,9.38,272.63,13.38
2026-05,Fino Payments Bank Ltd.,Remitter,286.37,76.41,50,23.09,218.82,73.09
2026-05,Bank Of Maharashtra,Remitter,263.89,90.82,31,8.87,239.66,39.87
2026-05,Indusind Bank Ltd.,Remitter,258.24,85.37,8,14.55,220.46,22.55
2026-05,Idbi Bank Ltd.,Remitter,234.77,90.84,77,8.39,213.27,85.39
2026-05,Tri O Tech Solutions Private Limited,Remitter,194.3,100,0,0,194.3,0
2026-05,Yes Bank Ltd.,Remitter,175.62,92.12,13,7.75,161.78,20.75
2026-05,Karnataka Bank,Remitter,167.31,90.05,21,9.74,150.66,30.74
2026-05,Idfc Bank Ltd.,Remitter,167.07,92.45,3,7.53,154.46,10.53
2026-05,The Jammu & Kashmir Bank Limited,Remitter,126.89,92.45,5,7.5,117.31,12.5
2026-05,Karur Vysya Bank,Remitter,109.01,92.42,18,7.4,100.75,25.4
2026-05,Jio Payments Bank Ltd,Remitter,106.77,80.78,14,19.07,86.25,33.07
2026-05,Bandhan Bank Limited,Remitter,101.98,93.76,93,5.3,95.62,98.3
2026-05,Au Small Finance Bank,Remitter,95.59,86.14,20,13.66,82.34,33.66
2026-05,Baroda U.P. Bank,Remitter,92.52,89.42,4.91,5.67,82.73,10.58
2026-05,Slice Small Finance Bank Limited,Remitter,85.94,94,7,5.93,80.78,12.93
2026-05,The South Indian Bank Limited,Remitter,85.44,93.16,39,6.45,79.6,45.45
2026-05,Nsdl Payments Bank Limited,Remitter,84.08,73.85,39,25.77,62.09,64.77
2026-05,Punjab And Sind Bank,Remitter,73.48,87.01,37,12.63,63.93,49.63
2026-05,Rajasthan Marudhara Gramin Bank,Remitter,67.91,84.03,71,15.26,57.06,86.26
2026-05,Tamilnad Mercantile Bank Limited,Remitter,67.33,90.84,72,8.44,61.16,80.44
2026-05,Ujjivan Small Finance Bank Limited,Remitter,66.55,86.03,23,13.73,57.25,36.73
2026-05,City Union Bank,Remitter,63.65,91.5,5,8.45,58.24,13.45
2026-05,Karnataka Gramin Bank,Remitter,63.58,86.81,1.69,11.5,55.19,13.19
2026-05,Kerala Gramin Bank,Remitter,61.29,92.72,30,6.98,56.83,36.98
2026-05,Telangana Grameena Bank,Remitter,54.81,86.71,1.57,11.72,47.53,13.29
2026-05,Chaitanya Godavari Grameena Bank,Remitter,50.14,88.36,64,11,44.3,75
2026-05,Maharashtra Gramin Bank,Remitter,46.28,83.38,1.08,15.54,38.59,16.62
2026-05,Esaf Small Finance Bank Ltd,Remitter,38.36,95.1,1.5,3.4,36.48,4.9
2026-05,Saraswat Co-Operative Bank,Remitter,35.29,92.46,100,6.54,32.63,106.54
2026-05,Sarva Haryana Gramin Bank,Remitter,32.85,84.69,1.08,14.23,27.82,15.31
2026-05,Dbs Bank India Limited,Remitter,32.61,90.71,8,9.21,29.58,17.21
2026-05,Equitas Small Finance Bank,Remitter,30.79,88.2,32,11.48,27.16,43.48
2026-05,One Mobikwik Systems Limited,Remitter,29.58,100,0,0,29.58,0
2024-11,State Bank of India,Remitter,4182.13,93.11,57,6.32,3893.98,63.32
2024-11,HDFC Bank Ltd.,Remitter,1305.92,94.07,9,5.83,1228.48,14.83
2024-11,Bank of Baroda,Remitter,1035.67,92.1,4,7.85,953.85,11.85
2024-11,Union Bank Of India,Remitter,990.08,92.48,23,7.29,915.63,30.29
2024-11,Punjab national Bank,Remitter,881.89,91.05,10,8.85,802.96,18.85
2024-11,Kotak Mahindra Bank,Remitter,804.07,90.49,23,9.28,727.6,32.28
2024-11,Axis Bank Ltd.,Remitter,764.59,94.2,1,5.78,720.24,6.78
2024-11,Canara Bank,Remitter,760.29,92.32,43,7.25,701.9,50.25
2024-11,ICICI Bank Ltd.,Remitter,651.55,95.26,18,4.56,620.67,22.56
2024-11,Bank Of India,Remitter,497.26,91.8,1.65,6.55,456.48,8.2
2024-11,Indian Bank,Remitter,484.6,92.78,17,7.05,449.61,24.05
2024-11,Airtel Payments Bank Ltd.,Remitter,471.39,87.28,93,11.79,411.43,104.79
2024-11,India Post Payments Bank Ltd.,Remitter,410.33,86.44,1.58,11.98,354.69,13.56
2024-11,Indian Overseas Bank,Remitter,232.93,93.11,22,6.67,216.88,28.67
2024-11,Federal Bank Ltd.,Remitter,230.2,91.8,19,8.01,211.32,27.01
2024-11,Central Bank of India,Remitter,223.46,86.59,1.07,12.34,193.49,13.41
2024-11,UCO Bank,Remitter,206.37,91.88,10,8.02,189.61,18.02
2024-11,Indusind Bank Ltd.,Remitter,172.82,88.99,29,10.73,153.79,39.73
2024-11,IDBI Bank Ltd.,Remitter,171.56,93.05,16,6.79,159.64,22.79
2024-11,Bank of Maharashtra,Remitter,167.64,92.54,15,7.31,155.13,22.31
2024-11,Fino Payments Bank Ltd.,Remitter,161.47,92.82,12,7.06,149.88,19.06
2024-11,YES Bank Ltd.,Remitter,155.3,83.24,40,16.36,129.27,56.36
2024-11,Karnataka Bank,Remitter,122.37,91.67,1.01,7.33,112.18,8.34
2024-11,IDFC Bank Ltd.,Remitter,93.14,91.39,20,8.41,85.12,28.41
2024-11,The Jammu & Kashmir Bank Limited,Remitter,76.44,90.29,4.29,5.42,69.02,9.71
